name,phone,website,full address,city,state,zip,latitude,longitude,google rating,review count,category,hours,is_24_7,is_mobile,dupe_count
Rush Truck Centers - Nashville Service,+1 615-220-7600,https://www.rushtruckcenters.com/locations/11010000-nashville%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb-nashville-service,"900 Expo Dr, Smyrna, TN 37167",Smyrna,Tennessee,37167,35.9766011,-86.57619,5,2,Truck repair shop,Friday: ['7AM-12AM']; Monday: ['7AM-12AM']; Saturday: ['8AM-5PM']; Sunday: ['Closed']; Thursday: ['7AM-12AM']; Tuesday: ['7AM-12AM']; Wednesday: ['7AM-12AM'],no,no,1
Above and Beyond RV Repair LLC,+1 931-739-2057,https://www.abovebeyondmobilervrepair.com/,"1275 Charles Golden Rd, Sparta, TN 38583",Sparta,Tennessee,38583,35.9748393,-85.4913339,4.8,81,RV repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
All American Truck and Trailer Repair,+1 931-254-0401,http://www.aatandt.com/,"830 Corinth Rd, Sparta, TN 38583",Sparta,Tennessee,38583,35.9597192,-85.5678635,4.9,19,Diesel engine repair service,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,no,1
England Diesel Repair,+1 931-761-2241,,"6820 Smithville Hwy, Sparta, TN 38583",Sparta,Tennessee,38583,35.9584586,-85.598061,4.7,22,Truck repair shop,,no,no,1
Outlaw Performance Inc.,+1 615-416-5943,http://www.outlawperfinc.com/,"4002 Memorial Blvd, Springfield, TN 37172",Springfield,Tennessee,37172,36.4761604,-86.8524565,4.8,40,Diesel engine repair service,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
Adams Mobile RV Repair,+1 865-307-5521,http://adamsrvrepair.com/,"260 Laura Boling Loop Rd, Strawberry Plains, TN 37871",Strawberry Plains,Tennessee,37871,36.0518956,-83.6626241,4.3,89,RV repair shop,Friday: ['9AM-6PM']; Monday: ['Closed']; Saturday: ['9AM-6PM']; Sunday: ['Closed']; Thursday: ['9AM-6PM']; Tuesday: ['9AM-6PM']; Wednesday: ['9AM-6PM'],no,yes,1
Elite Diesel and Fleet Roadside Truck Trailer and Bus,+1 865-350-6200,https://rockytopdieselshop.com/,"10211 Mascot Rd, Strawberry Plains, TN 37871",Strawberry Plains,Tennessee,37871,36.0553351,-83.7037165,5,4,Farm equipment repair service,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['12AM-6PM']; Sunday: ['Closed']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,no,3
"I-75 Tire, Truck, and Trailer Repair",+1 423-333-8128,https://shekine.github.io/I75TTT/,"135 Belcher Rd, Sweetwater, TN 37874",Sweetwater,Tennessee,37874,35.6252709,-84.4918826,4.5,168,Truck repair shop,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,no,1
Mikey's Repair Service,+1 731-414-4955,,"546 N College St, Trenton, TN 38382",Trenton,Tennessee,38382,35.9953408,-88.9386446,5,4,Diesel engine repair service,Friday: ['8:30AM-5PM']; Monday: ['8:30AM-5PM']; Saturday: ['8:30AM-5PM']; Sunday: ['Closed']; Thursday: ['8:30AM-5PM']; Tuesday: ['8:30AM-5PM']; Wednesday: ['8:30AM-5PM'],no,no,1
David's Diesel and Equipment Repair,+1 731-335-4204,,"580 Ward Rd, Troy, TN 38260",Troy,Tennessee,38260,36.3538116,-89.1384873,4.5,14,Truck repair shop,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,no,1
"Professional Mobile RV Service, LLC",+1 931-650-0736,http://www.promrvs.com/,"152 W D White Rd, Walling, TN 38587",Walling,Tennessee,38587,35.9184155,-85.5820925,5,15,RV repair shop,Friday: ['9AM-5PM']; Monday: ['1-6PM']; Saturday: ['9AM-5PM']; Sunday: ['Closed']; Thursday: ['9AM-5PM']; Tuesday: ['9AM-5PM']; Wednesday: ['9AM-5PM'],no,yes,1
Griffin's Truck and Trailer Garage,+1 615-651-9737,http://griffinstruckandtrailergarage.com/,"4285 TN-47, White Bluff, TN 37187",White Bluff,Tennessee,37187,36.0960753,-87.2537871,4.2,10,Truck repair shop,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,no,1
2 Dog Road Service,+1 806-502-0014,,"3801 SE 22nd Ave, Amarillo, TX 79103",Amarillo,Texas,79103,35.1904605,-101.7915107,4,8,Diesel engine repair service,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,no,1
806 diesel repair,+1 806-699-1894,https://806diesel.com/,"9801 S Washington St, Amarillo, TX 79118",Amarillo,Texas,79118,35.1107137,-101.8468945,5,6,Auto repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
806 mobile fleet service,+1 806-336-0019,,"8351 E Amarillo Blvd, Amarillo, TX 79107",Amarillo,Texas,79107,35.2240803,-101.743985,4.3,36,Truck repair shop,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,yes,1
A & A Road Service-Truck Repair,+1 806-677-9682,,"218 N Grand St, Amarillo, TX 79107",Amarillo,Texas,79107,35.213071,-101.7950539,4.4,102,Truck repair shop,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['9AM-3PM']; Sunday: ['Closed']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,no,1
A's Truck & Trailer Repair (24hr road call service),+1 806-626-7351,,"2810 SE 3rd Ave, Amarillo, TX 79104",Amarillo,Texas,79104,35.2070212,-101.8051493,5,16,Truck repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['8AM-5PM']; Sunday: ['8AM-5PM']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
Adelina Truck & Trailer Repair Shop,+1 806-547-7777,https://www.adelinatruckandtrailerrepair.com/,"2438 S Pullman Rd, Amarillo, TX 79118",Amarillo,Texas,79118,35.1880587,-101.7076507,4.4,312,Truck repair shop,Friday: ['9AM-7PM']; Monday: ['9AM-7PM']; Saturday: ['9AM-7PM']; Sunday: ['9AM-7PM']; Thursday: ['9AM-7PM']; Tuesday: ['9AM-7PM']; Wednesday: ['9AM-7PM'],no,no,1
After Hours Rv,+1 806-474-7616,,"3606 Pine St, Amarillo, TX 79118",Amarillo,Texas,79118,35.1764031,-101.8160377,4.4,37,RV repair shop,Friday: ['9AM-5PM']; Monday: ['9AM-5PM']; Saturday: ['9AM-5PM']; Sunday: ['9AM-5PM']; Thursday: ['9AM-5PM']; Tuesday: ['9AM-5PM']; Wednesday: ['9AM-5PM'],no,no,1
Amarillo Engine Parts,+1 806-437-1668,https://site-kimx31151.godaddysites.com/,"401 S Monroe St, Amarillo, TX 79101",Amarillo,Texas,79101,35.2103209,-101.8426321,5,1,Auto parts store,Friday: ['8:30AM-5:30PM']; Monday: ['8:30AM-5:30PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8:30AM-5:30PM']; Tuesday: ['8:30AM-5:30PM']; Wednesday: ['8:30AM-5:30PM'],no,no,1
Amarillo Super Mobile Truck Repair,+1 806-256-8827,http://amarillotxmobiletruckrepair.com/,"2618 Linda Dr, Amarillo, TX 79109",Amarillo,Texas,79109,35.1854338,-101.8775458,5,2,Truck repair shop,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,yes,1
Amarillo Trailer Tech Solutions,+1 806-316-8401,,"8000 E Loop 335 N, Amarillo, TX 79108",Amarillo,Texas,79108,35.2641638,-101.7473072,,,Trailer repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['8AM-5PM']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
Amarillo Truck & Trailer,+1 806-318-3832,,"9757 S Georgia St, Amarillo, TX 79118",Amarillo,Texas,79118,35.1087399,-101.8655063,4.7,38,Trailer repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
American Equipment & Trailer,+1 806-383-8831,http://www.americantrailer.com/,"610 N Grand St, Amarillo, TX 79107",Amarillo,Texas,79107,35.2185224,-101.7945062,4.8,46,Trailer repair shop,Friday: ['7:30AM-5:30PM']; Monday: ['7:30AM-5:30PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['7:30AM-5:30PM']; Tuesday: ['7:30AM-5:30PM']; Wednesday: ['7:30AM-5:30PM'],no,no,1
BDM Services,+1 806-622-2620,,"10700 I-27, Amarillo, TX 79119",Amarillo,Texas,79119,35.088176,-101.9167978,5,6,Diesel engine repair service,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
Baldwin Truck & Trailer Repair,+1 806-350-7700,http://baldwintruckandtrailer.net/,"7600 I-40, Amarillo, TX 79118",Amarillo,Texas,79118,35.1918858,-101.7532522,4.3,270,Truck repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
Barney's Auto Service,+1 806-373-9746,https://www.facebook.com/BarneysAutoService/,"810 N Western St, Amarillo, TX 79106",Amarillo,Texas,79106,35.2233264,-101.8835268,4.6,221,Auto repair shop,Friday: ['8AM-5:30PM']; Monday: ['8AM-5:30PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5:30PM']; Tuesday: ['8AM-5:30PM']; Wednesday: ['8AM-5:30PM'],no,no,1
Big Tex Trailer World - Amarillo,+1 806-696-1500,https://www.bigtextrailerworld.com/locations/amarillo/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb%26utm_content%3Damarillotx,"1100 S Manhattan St, Amarillo, TX 79104",Amarillo,Texas,79104,35.19897,-101.804894,4.8,203,Trailer repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['9AM-1PM']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
Bigfoot Tires & Repairs,+1 806-379-7161,https://www.facebook.com/share/1C7JBBctrK/%3Fmibextid%3DwwXIfr,"8351 E Amarillo Blvd, Amarillo, TX 79107",Amarillo,Texas,79107,35.2250619,-101.7431267,4.7,164,Truck repair shop,Friday: ['8AM-12:30AM']; Monday: ['8AM-12:30AM']; Saturday: ['8AM-12:30AM']; Sunday: ['8AM-12:30AM']; Thursday: ['8AM-12:30AM']; Tuesday: ['8AM-12:30AM']; Wednesday: ['8AM-12:30AM'],no,no,1
Bomb City Performance Engines,+1 806-570-1123,https://www.facebook.com/BombCityPerformanceEngines/,"108 S Crockett St, Amarillo, TX 79106",Amarillo,Texas,79106,35.2149533,-101.8562641,5,7,Auto repair shop,Friday: ['8:30AM-5PM']; Monday: ['8:30AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8:30AM-5PM']; Tuesday: ['8:30AM-5PM']; Wednesday: ['8:30AM-5PM'],no,no,1
C&J Automotive and Diesel,+1 806-367-9750,,"201 W Loop 335 S, Amarillo, TX 79118",Amarillo,Texas,79118,35.1197119,-101.8397799,4.9,65,Diesel engine repair service,Friday: ['8AM-6PM']; Monday: ['8AM-6PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-6PM']; Tuesday: ['8AM-6PM']; Wednesday: ['8AM-6PM'],no,no,1
Cassidy’s diesel shop,+1 806-678-0703,,"5101 W McCormick Rd, Amarillo, TX 79118",Amarillo,Texas,79118,35.0719051,-101.8931599,5,9,Mechanic,Friday: ['8AM-6PM']; Monday: ['8AM-6PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-6PM']; Tuesday: ['8AM-6PM']; Wednesday: ['8AM-6PM'],no,no,1
Century RV of Amarillo,+1 806-622-1900,http://www.centuryrvamarillo.com/,"12221 I-27, Amarillo, TX 79119",Amarillo,Texas,79119,35.0829537,-101.9154938,4.2,81,RV repair shop,Friday: ['10AM-6PM']; Monday: ['10AM-6PM']; Saturday: ['10AM-2PM']; Sunday: ['Closed']; Thursday: ['10AM-6PM']; Tuesday: ['10AM-6PM']; Wednesday: ['10AM-6PM'],no,no,1
Chihuahua Truck Repair,+1 806-378-9656,,"1001 SE 10th Ave, Amarillo, TX 79102",Amarillo,Texas,79102,35.202135,-101.8261397,4.6,22,Truck repair shop,Friday: ['8AM-5:30PM']; Monday: ['8AM-5:30PM']; Saturday: ['8AM-2PM']; Sunday: ['Closed']; Thursday: ['8AM-5:30PM']; Tuesday: ['8AM-5:30PM']; Wednesday: ['8AM-5:30PM'],no,no,1
Coolhorse Trailer and RV Service and Repair Center,+1 806-468-9121,https://www.coolhorse.com/pages/horse-trailer-trailer-repair-in-amarillo-texas-coolhorse,"6951 Bell St, Amarillo, TX 79109",Amarillo,Texas,79109,35.1349815,-101.9004453,4.6,15,Trailer repair shop,Friday: ['9AM-6PM']; Monday: ['9AM-6PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['9AM-6PM']; Tuesday: ['9AM-6PM']; Wednesday: ['9AM-6PM'],no,no,1
Cummins Sales and Service,+1 806-373-3793,https://www.cummins.com/sales-and-service%3Futm_source%3DGMB%26utm_medium%3Dyext,"5224 I-40 Expressway, E Interstate 40 Hwy, Amarillo, TX 79103",Amarillo,Texas,79103,35.1918125,-101.7756791,4,64,Truck repair shop,Friday: ['7:30AM-5:30PM']; Monday: ['7:30AM-5:30PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['7:30AM-5:30PM']; Tuesday: ['7:30AM-5:30PM']; Wednesday: ['7:30AM-5:30PM'],no,no,1
Custom RV Inc.,+1 806-335-2336,http://www.custom-rv.com/,"10400 E Interstate 40 Hwy, Amarillo, TX 79118",Amarillo,Texas,79118,35.1917451,-101.7158352,4.2,114,RV repair shop,Friday: ['8:30AM-5PM']; Monday: ['8:30AM-5PM']; Saturday: ['8:30AM-4PM']; Sunday: ['Closed']; Thursday: ['8:30AM-5PM']; Tuesday: ['8:30AM-5PM']; Wednesday: ['8:30AM-5PM'],no,no,1
DTP Automotive & Diesel,+1 806-322-3414,https://m.facebook.com/Auto-Connection-455648101311491/%3Fnr,"2740 SW 45th Ave, Amarillo, TX 79110",Amarillo,Texas,79110,35.1643661,-101.8683683,4.3,80,Auto repair shop,Friday: ['8AM-6PM']; Monday: ['8AM-6PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-6PM']; Tuesday: ['8AM-6PM']; Wednesday: ['8AM-6PM'],no,no,1
Dan's Mobile Diesel Service,+1 806-584-2266,,"4413 SE 22nd Ave, Amarillo, TX 79103",Amarillo,Texas,79103,35.1904601,-101.7847572,4.2,72,Truck repair shop,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Closed']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,yes,1
Daniel's Diesel Service,,,"1716 S Johnson St, Amarillo, TX 79102",Amarillo,Texas,79102,35.1932836,-101.8324118,4.6,5,Auto repair shop,,no,no,1
Darrels Garage & Equipment Sales,+1 806-383-7979,http://www.derrellsgarage.com/,"8351 E Amarillo Blvd, Amarillo, TX 79107",Amarillo,Texas,79107,35.2243866,-101.7438104,4.5,108,Truck repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
De Volada Truck Repair,+1 806-418-2941,http://devoladatruckrepair.com/,"121 S Ong St, Amarillo, TX 79106",Amarillo,Texas,79106,35.2138627,-101.8503072,3.4,33,Truck repair shop,Friday: ['8:30AM-5:30PM']; Monday: ['8:30AM-5:30PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8:30AM-5:30PM']; Tuesday: ['8:30AM-5:30PM']; Wednesday: ['8:30AM-5:30PM'],no,no,1
Dhillon & Brothers-Tires/Road service,+1 806-591-9112,https://www.dhillonandbrothers.com/,"10601 E Interstate 40 Hwy, Amarillo, TX 79118",Amarillo,Texas,79118,35.1937857,-101.7153543,4.6,23,Truck repair shop,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,no,1
EVERGREEN TRUCK & TRAILER REPAIR AMARIllO Punjabi Hindi repair shop,+1 806-646-1048,,"4701 SE 25th Ave, Amarillo, TX 79103",Amarillo,Texas,79103,35.1878551,-101.7799108,4.6,43,Repair service,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,no,1
Family Camping Service Center Inc,+1 806-622-0441,http://famcampserv.com/,"13600 I-27, Amarillo, TX 79119",Amarillo,Texas,79119,35.0694444,-101.92,4.7,107,RV repair shop,Friday: ['8:30AM-5:30PM']; Monday: ['8:30AM-5:30PM']; Saturday: ['9AM-1PM']; Sunday: ['Closed']; Thursday: ['8:30AM-5:30PM']; Tuesday: ['8:30AM-5:30PM']; Wednesday: ['8:30AM-5:30PM'],no,no,1
Fun Town RV Amarillo,+1 833-242-1194,https://www.funtownrv.com/locations/amarillo,"2210 S Whitaker Rd, Amarillo, TX 79118",Amarillo,Texas,79118,35.1894349,-101.7610125,4.8,229,RV repair shop,Friday: ['9AM-7PM']; Monday: ['9AM-7PM']; Saturday: ['9AM-7PM']; Sunday: ['10AM-6PM']; Thursday: ['9AM-7PM']; Tuesday: ['9AM-7PM']; Wednesday: ['9AM-7PM'],no,no,1
G & M Farnsworth Transmissions,+1 806-358-8119,http://gandmtransmissions.com/,"4410 Canyon Dr, Amarillo, TX 79109",Amarillo,Texas,79109,35.1668796,-101.8706698,4.9,50,Truck repair shop,Friday: ['8AM-6PM']; Monday: ['8AM-6PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-6PM']; Tuesday: ['8AM-6PM']; Wednesday: ['8AM-6PM'],no,no,1
G Truck Service,+1 806-681-2859,https://www.semitruckrepairamarillotx.com/,"204 N Lincoln St, Amarillo, TX 79107",Amarillo,Texas,79107,35.2145773,-101.8288084,4.2,79,Truck repair shop,Friday: ['8AM-12AM']; Monday: ['8AM-12AM']; Saturday: ['8AM-12AM']; Sunday: ['Closed']; Thursday: ['8AM-12AM']; Tuesday: ['8AM-12AM']; Wednesday: ['8AM-12AM'],no,no,1
Gossett Garage Truck Accessories & Tires,+1 806-513-3528,http://www.gossettgarage.com/,"5135 S Western St, Amarillo, TX 79109",Amarillo,Texas,79109,35.1528071,-101.8827785,5,212,Truck repair shop,Friday: ['8AM-5:30PM']; Monday: ['8AM-5:30PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5:30PM']; Tuesday: ['8AM-5:30PM']; Wednesday: ['8AM-5:30PM'],no,no,1
Hana Truck Service,+1 806-335-9437,,"11301 E Interstate Dr, Amarillo, TX 79118",Amarillo,Texas,79118,35.193857,-101.7054984,4.4,16,Truck repair shop,Friday: ['8AM-5:15PM']; Monday: ['8AM-5:15PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5:15PM']; Tuesday: ['8AM-5:15PM']; Wednesday: ['8AM-5:15PM'],yes,no,2
Happy Wrench’s Auto & Diesel Mobile Mechanic LLC,+1 806-231-6950,https://www.happywrenchs.com/,"5220 Amarillo St, Amarillo, TX 79108",Amarillo,Texas,79108,35.2642076,-101.8105915,4.7,14,Mechanic,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,yes,1
Hawkins Trailer,+1 806-372-3949,https://hawkinstrailer.net/%3Futm_source%3DNEXT%26utm_medium%3Dgoogle_website,"108 S Polk St, Amarillo, TX 79101",Amarillo,Texas,79101,35.2123592,-101.8364653,4.9,117,Auto parts store,Friday: ['8AM-4:30PM']; Monday: ['8AM-4:55PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-4:55PM']; Tuesday: ['8AM-4:55PM']; Wednesday: ['8AM-4:55PM'],no,no,1
High Plains Tire & Diesel Service,+1 806-220-2200,,"5650 Interstate 40 Access Rd, Amarillo, TX 79103",Amarillo,Texas,79103,35.1917541,-101.7721164,3.8,107,Truck repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
Homen's Diesel,+1 806-584-6205,,"5101 N Eastern St, Amarillo, TX 79108",Amarillo,Texas,79108,35.260908,-101.7783305,5,8,Truck repair shop,Friday: ['8:30AM-5:30PM']; Monday: ['8:30AM-5:30PM']; Saturday: ['10AM-3PM']; Sunday: ['Closed']; Thursday: ['8:30AM-5:30PM']; Tuesday: ['8:30AM-5:30PM']; Wednesday: ['8:30AM-5PM'],no,no,1
Iron's Diesel Truck Repair,+1 323-561-6636,,"16213 FM2575, Amarillo, TX 79108",Amarillo,Texas,79108,35.2232135,-101.6475916,5,1,Repair service,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,no,1
J & M Truck & Auto Body Repair,+1 806-335-9955,,"10508 Interstate 40 Access Rd, Amarillo, TX 79118",Amarillo,Texas,79118,35.1859187,-101.7138689,4.3,17,Auto body shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
J&M Truck Repair LLC,+1 806-463-0040,,"4109 Glenn St C, Amarillo, TX 79108",Amarillo,Texas,79108,35.2544509,-101.8053757,4.8,26,Truck repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
J&S Truck Repair,+1 806-570-1069,,"218 N Grand St, Amarillo, TX 79107",Amarillo,Texas,79107,35.2130602,-101.7950677,5,10,Truck repair shop,Friday: ['9AM-7PM']; Monday: ['9AM-7PM']; Saturday: ['9AM-2PM']; Sunday: ['Closed']; Thursday: ['9AM-7PM']; Tuesday: ['9AM-7PM']; Wednesday: ['9AM-7PM'],no,no,1
Jeff Durbin Automotive,+1 806-352-1373,http://jeffdurbinautomotive.com/,"4522 Maverick St, Amarillo, TX 79109",Amarillo,Texas,79109,35.1629891,-101.8757143,4.7,121,Auto repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-6PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-6PM']; Tuesday: ['8AM-6PM']; Wednesday: ['8AM-6PM'],no,no,1
Journey Trucking Mobile Tire and Repair,+1 806-678-4018,,"8000 E Loop 335 N, Amarillo, TX 79108",Amarillo,Texas,79108,35.2641063,-101.7473215,4.7,15,Car repair and maintenance service,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,yes,1
Khalsa Truck Repair Shop,+1 806-203-0942,https://khalsatruckrepairshop.com/,"710 SW 3rd Ave, Amarillo, TX 79101",Amarillo,Texas,79101,35.2121062,-101.845013,4.8,13,Truck repair shop,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,no,1
King Country Trailer & Service,+1 806-605-5464,https://kingcountrytrailer.com/%3Fpage_id%3D311,"2101 South, FM1912, Amarillo, TX 79118",Amarillo,Texas,79118,35.1907539,-101.652214,4.6,227,Truck repair shop,Friday: ['8AM-6PM']; Monday: ['8AM-6PM']; Saturday: ['8AM-5PM']; Sunday: ['Closed']; Thursday: ['8AM-6PM']; Tuesday: ['8AM-6PM']; Wednesday: ['8AM-6PM'],no,no,1
